Price,Close,High,Low,Open,Volume,MA_7,MA_30,Daily_Change
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,
Date,,,,,,,,
2024-06-10,191.8171844482422,195.96899354752293,190.8537269722117,195.57168290202756,97010200,193.11551339285714,185.69514973958334,-1.9147828209247986
2024-06-11,205.75253295898438,205.762475197422,192.32375155853347,192.34360572370616,172373300,195.22972542898995,186.81703033447266,7.264911405527563
2024-06-12,211.63259887695312,218.7144883134223,205.50420946534445,205.97103997359795,198134300,197.9313746861049,188.239724222819,2.857834036551532
2024-06-13,212.7947235107422,215.2877853731434,210.17253378994005,213.29135046662026,97862700,200.7536337716239,189.73521118164064,0.5491236416109713
2024-06-14,211.0565185546875,213.71843162956222,209.874544034183,212.40734441299963,70122700,203.11190359933036,191.04943033854167,-0.8168458913723642
2024-06-17,215.2082977294922,217.4729151673675,211.28494827432186,211.93055717808846,93728300,206.26051766531808,192.1598342895508,1.9671409361037506
2024-06-18,212.8443603515625,217.15509356895643,211.56306955662498,216.12210108008887,79943300,208.72945949009485,193.2466567993164,-1.0984415577233286
2024-06-20,208.2654571533203,212.79470737847507,207.44106980621038,212.48678595825902,86172500,211.07921273367745,194.1580357869466,-2.15129176581379
2024-06-21,206.09027099609375,210.46058238700795,205.71282963889428,208.97070143703453,241805100,211.12746102469308,194.98566640218098,-1.0444296365600514
2024-06-24,206.73587036132812,211.2651058128792,205.19632375372012,206.3187055335118,80727000,210.4279283796038,195.77430979410806,0.31326047664161916
2024-06-25,207.65960693359375,209.95402109263304,207.20270345608853,207.73905391104032,55549700,209.694340297154,196.63579254150392,0.44681968864481725
2024-06-26,211.81138610839844,213.41052543273105,209.21899292189278,210.07319184959564,66213200,209.80217851911272,197.5287287394206,1.9993195769326233
2024-06-27,212.65565490722656,214.28459061162127,210.91746067332394,213.2416710401095,49772700,209.43751525878906,198.41173146565754,0.3985946243683314
2024-06-28,209.19911193847656,214.61235731022026,208.88127860134253,214.31437813701,82542700,208.91676548549108,199.10369720458985,-1.625417847579913
2024-07-01,215.2877655029297,216.04263295008636,210.49034773322808,210.65919906394006,60402900,209.91995239257812,199.99464619954426,2.9104586095201723
2024-07-02,218.78402709960938,218.89328562800327,213.6489065767971,214.6918109818244,58046200,211.73334612165178,201.0011433919271,1.623994558405184
2024-07-03,220.05540466308594,220.05540466308594,217.55240059045883,218.5158580863075,37369800,213.6361367361886,202.01128285725912,0.5811107786665382
2024-07-05,224.81307983398438,224.92233836715073,220.15471670620812,220.15471670620812,60412400,216.08663286481584,203.1366394042969,2.162035137552132
2024-07-08,226.28309631347656,226.31289271610447,221.743919005718,225.55801010059582,59085900,218.15402003696985,204.35900421142577,0.6538838756969811
2024-07-09,227.13726806640625,227.85241200340494,224.84285425013968,226.39232772835348,48076100,220.22282191685267,205.74293670654296,0.3774792579938735
2024-07-10,231.40829467773438,231.50762613234983,227.70346178953022,227.75312751683794,62627700,223.39556230817522,207.1666010538737,1.8803724495266128
2024-07-11,226.0347900390625,230.82226580227746,224.2469300453064,229.82901193417422,64710600,224.93085152762276,208.41081746419272,-2.3220881715390385
2024-07-12,228.98475646972656,231.07059580434316,227.13730353661973,227.3756899381295,53046500,226.38809858049666,209.7434331258138,1.305093976973315
2024-07-15,232.8187255859375,235.62963615278247,231.51756530413658,234.88469567182594,62631300,228.211430140904,211.17073974609374,1.674333774579373
2024-07-16,233.2358856201172,234.67610072880163,230.76267797901863,233.41466404542834,43234300,229.41468811035156,212.58016764322917,0.17917804211402544
2024-07-17,227.3359375,229.89853415546077,225.1110435034522,227.90208429219518,57345900,229.56509399414062,213.73399709065754,-2.5296056412719925
2024-07-18,222.6676483154297,228.88542732552744,220.7705449165008,228.7265030667722,66034600,228.92657688685827,214.72162170410155,-2.053476118165576
2024-07-19,222.79678344726562,225.2699911539264,221.77373312637206,223.30335264411235,49151500,227.6963609967913,215.66322682698566,0.057994564011831784
2024-07-22,222.44915771484375,226.24337986146955,221.58501648633228,225.47857008869346,48201800,227.1841278076172,216.63926544189454,-0.15602816478907933
2024-07-23,223.49205017089844,225.40903804109774,221.17776681088287,222.8563682936816,39960300,226.39945547921317,217.57027486165364,0.4688228387861759
2024-07-24,217.06568908691406,223.28346786979841,215.66521268088363,222.48886176091068,61777600,224.1490216936384,218.4118916829427,-2.875431622319591
2024-07-25,216.02279663085938,219.36013034825794,213.17214762576046,217.45306951901438,51391200,221.69000898088728,218.75423380533854,-0.4804501625483071
2024-07-26,216.4896240234375,218.0093012590926,214.55276681781487,217.22462220056258,41601300,220.14053562709265,218.9161346435547,0.2161009855713658
2024-07-29,216.76773071289062,217.82057739339885,214.2945231128628,215.49636696784094,36311800,219.29769025530135,219.04856821695964,0.12846190236952548
2024-07-30,217.32395935058594,218.84363662609175,214.6620309808042,217.71132777069818,41643800,218.51585824148995,219.25748291015626,0.25660121820993975
2024-07-31,220.58181762695312,222.31008478832948,219.14160257039833,219.94613576688096,50036300,218.2490953717913,219.4366002400716,1.499079202358744
2024-08-01,216.8869171142578,222.96562598955987,215.5559605569344,222.85636745689294,62501000,217.30550493512834,219.57135213216145,-1.675070299286463
2024-08-02,218.37680053710938,224.0780833133434,216.24131073912352,217.6715836076827,105568600,217.49280657087053,219.90839691162108,0.6869402003010894
2024-08-05,207.8582305908203,212.05968999437758,194.67774819155974,197.74689884962459,119548600,216.3264399937221,219.967328898112,-4.8167066833189605
2024-08-06,205.8319854736328,208.5733757245506,199.7135534430835,203.91501287026546,69660500,214.80392020089286,219.93719940185548,-0.9748207282569754
2024-08-07,208.40452575683594,212.1987475040528,204.9976572409954,205.50421123787663,63516400,213.6091766357422,219.96203002929687,1.2498253258761194
2024-08-08,211.87098693847656,212.7549823030523,207.42121371107248,211.67233918968967,47161100,212.83018057686942,219.96401672363282,1.663332967003428
2024-08-09,214.78123474121094,215.31758519349225,210.5400362270979,210.66916408754707,42201600,212.00152587890625,220.0348693847656,1.3735943013186036
2024-08-12,216.31260681152344,218.28152162650582,214.39341520959198,214.86078610016068,38028100,211.9194815499442,220.27198588053386,0.7129915572734458
2024-08-13,220.0316925048828,220.64821789171992,217.7843306202791,217.7843306202791,44155300,212.15589468819755,220.43011678059895,1.7193106533082814
2024-08-14,220.47915649414062,221.7818227179272,218.4704570730026,219.33559848009435,41960600,213.9588841029576,220.48662109375,0.20336342649724948
2024-08-15,223.4623565673828,224.0888356302054,221.51331902381992,223.34303300242357,46414000,216.47750854492188,220.60018615722657,1.3530531051906713
2024-08-16,224.78492736816406,225.56056092969672,222.39834972442236,222.66684293368954,44340200,218.81756591796875,220.59924774169923,0.5918539574617077
2024-08-19,224.62582397460938,224.72527040192085,221.791767703572,224.4567771868955,40687800,220.63968549455916,220.54400533040365,-0.0707802766927057
2024-08-20,225.24234008789062,225.89865006504533,224.18827476461456,224.50649118022673,30299000,222.1341291155134,220.48084106445313,0.2744635956687391
2024-08-21,225.13296508789062,226.70412456960102,223.7905293550798,225.25230383574092,34765500,223.39418029785156,220.27166341145832,-0.04855881001649687
2024-08-22,223.2734375,227.06211276120644,222.6469583809866,226.51518775043243,43695300,223.85728672572546,220.17961832682292,-0.8259685946767847
2024-08-23,225.57049560546875,226.9427773475752,223.07454817990703,224.39710671028325,38677300,224.5846208844866,220.06580963134766,1.0288093967598666
2024-08-26,225.90859985351562,226.00804628168004,222.6370187250734,225.49095216733542,30602200,224.93408421107702,219.8354721069336,0.14988850697843503
2024-08-27,226.75384521484375,227.5692634267734,223.63141860700006,224.73520717839608,35934600,225.2153581891741,219.6194040934245,0.3741536895347064
2024-08-28,225.22247314453125,228.57360836626125,224.41699349604747,226.64446298605537,38052200,225.30059378487724,219.54895528157553,-0.6753455796357333
2024-08-29,228.50399780273438,231.61648594304322,227.5991020536236,228.8122756660522,51906300,225.76654488699776,219.74350026448568,1.4570147518526255
2024-08-30,227.71841430664062,229.11057321557684,226.2069166530855,228.90175696593346,52990800,226.13589477539062,219.90755462646484,-0.34379420213555
2024-09-03,221.52328491210938,227.71841483123856,219.9322331496077,227.27093626472063,50190600,225.88587297712053,219.87669219970704,-2.720521927659758
2024-09-04,219.61404418945312,220.5388322671096,216.26289369284987,220.4195086889333,43840200,225.03495134626115,219.74742533365887,-0.8618690912848059
2024-09-05,221.13548278808594,224.2181249188319,220.28029506440387,220.38968006999326,36615400,224.3530774797712,219.88308512369792,0.6927783713687852
2024-09-06,219.58419799804688,223.97945984429646,218.54007124155592,222.69667077468378,48423000,223.32884216308594,220.00179850260417,-0.701508763080616
2024-09-09,219.6737060546875,220.03169196273555,215.49721390972365,219.58421337102425,67180000,222.5361611502511,220.1079345703125,0.0407625218283858
2024-09-10,218.87815856933594,220.24048653111632,215.5170698289156,217.69481595725216,51591000,221.16104125976562,220.17828216552735,-0.3621496171023364
2024-09-11,221.4138946533203,221.8414808899648,216.670585544778,220.22061344649163,44587100,220.26039559500558,220.31461334228516,1.1585149018791263
2024-09-12,221.52328491210938,222.29891847364556,218.5897974500539,221.25479170284098,37455600,220.26039559500558,220.3459955851237,0.04940532705064449
2024-09-13,221.25479125976562,222.78616606005667,220.66809680320824,222.32874892129448,36766600,220.49478803362166,220.49159138997396,-0.12120335451429876
2024-09-16,215.109375,216.0043320914465,212.7227974671536,215.328129813119,59357400,219.6339154924665,220.38267720540364,-2.7775291214148456
2024-09-17,215.57675170898438,215.68613671290518,213.29957412077198,214.5425786319653,45519300,219.0614231654576,220.63996124267578,0.21727398398343478
2024-09-18,219.45492553710938,221.46362499015893,216.322545198334,216.33249894497217,59894900,219.03016880580358,221.09405924479168,1.7989759087567503
2024-09-19,227.5891571044922,228.53385270483295,223.37289536568892,223.7308812843982,66781300,220.27459716796875,221.7335469563802,3.7065614032013805
2024-09-20,226.9228973388672,231.7855303113645,226.34614143297367,228.6829959505254,318679900,221.0615975516183,222.2352773030599,-0.29274670819186
2024-09-23,225.20257568359375,228.16589404695566,224.54626569168985,226.06770192621624,54146000,221.58721051897322,222.58265533447266,-0.7581084480445588
2024-09-24,226.0975341796875,228.06646416724695,224.4667129366972,227.37036953161189,43556100,222.2790309361049,222.90881958007813,0.3974015365397765
2024-09-25,225.10311889648438,226.01796830972677,222.76627973963284,223.6711754067507,42308700,223.70670863560267,223.07786712646484,-0.43981695192342185
2024-09-26,226.24668884277344,227.2212000254045,224.1484968482946,226.02791885863684,36636700,225.2309853690011,223.2701182047526,0.5080204805224975
2024-09-27,226.51516723632812,228.2354962210898,226.02791923090672,227.18143093581907,34026000,226.23959132603235,223.37187856038412,0.11866622001317495
2024-09-30,231.69601440429688,231.69601440429688,228.36475662569327,228.75257338192353,54541900,226.82628522600447,223.6022481282552,2.28719658430796
2024-10-01,224.94403076171875,228.36476618305377,222.4878528116685,228.2355040411627,63285000,226.54359000069755,223.61285502115885,-2.9141561454727016
2024-10-02,225.51083374023438,226.09752818761766,221.771881889721,224.62581519597003,32880600,226.58762686593192,223.6218048095703,0.251975114252323
2024-10-03,224.4070281982422,225.54064754177273,222.07018915877285,223.87999557549335,34044200,226.34612601143974,223.5976069132487,-0.48946896416677266
2024-10-04,225.53074645996094,226.72402778202942,222.87569058700512,226.62458134960903,37245100,226.40721566336495,223.6728505452474,0.5007500303092272
2024-10-07,220.4493408203125,224.42695529805295,220.09135491038006,223.24361256318196,39505400,225.57902308872767,223.50214538574218,-2.253087758280692
2024-10-08,224.50650024414062,224.71531649859696,222.00059897690352,223.0447257693685,31855700,225.29207066127233,223.45540873209634,1.8404044252212648
2024-10-09,228.25538635253906,228.46421777631028,223.57175408478048,223.96950943919006,33591100,224.80055236816406,223.50546010335287,1.6698341047237886
2024-10-10,227.7581787109375,228.21561101279016,225.89864895817115,226.50523572074002,28183500,225.20257350376673,223.58998362223306,-0.217829532764513
2024-10-11,226.27651977539062,228.12611089490701,226.06768836380624,228.01672590281865,31759200,225.31195722307478,223.51573435465494,-0.6505403862696602
2024-10-14,230.00555419921875,230.43314046117197,227.32066753158787,227.4200987868959,39882100,226.11174665178572,223.59197235107422,1.647998841209719
2024-10-15,232.54127502441406,236.16090332060597,231.0695468532438,232.30261271123658,64751400,227.11325073242188,223.95923868815103,1.102460692318319
2024-10-16,230.4828643798828,230.82095796107367,228.5537189749549,230.30387901574463,34082200,228.54661124093192,224.3215326944987,-0.8851807681518609
2024-10-17,230.8507843017578,232.5412825211578,229.22991678936268,232.12361966628396,32993800,229.45293753487724,224.64537607828777,0.15963005443588862
2024-10-18,233.6848602294922,234.85824926571246,232.7003951431242,234.85824926571246,46431500,230.22857666015625,225.11539815266926,1.2276657132902713
2024-10-21,235.15655517578125,235.52449481958178,233.13791711516282,233.13791711516282,36254500,231.28548758370536,225.6314931233724,0.6297776179611247
2024-10-22,234.5400390625,234.89802497361626,231.29828871484364,232.5810627118631,38846600,232.4659903390067,226.15355580647787,-0.2621726248797973
2024-10-23,229.46856689453125,233.82405947286142,226.4853561254601,232.76999409553275,52287000,232.3892778669085,226.4220448811849,-2.1623055015426607
2024-10-24,229.27963256835938,229.52823345451665,227.131717270346,228.69292294524882,31109500,231.92332894461495,226.6805898030599,-0.08233560209521817
2024-10-25,230.11492919921875,231.91479719738325,228.28523030841902,228.45427709115,38802300,231.87076677594865,226.975927734375,0.36431348982135514
2024-10-28,232.09378051757812,233.41633904858514,231.24854661133642,232.01424158684446,36087100,232.04833766392298,227.54207458496094,0.8599404329156846
2024-10-29,232.36228942871094,233.01859945208068,231.01985366097637,231.7954872619061,35417200,231.8593989780971,228.10159250895182,0.11568983474439243
2024-10-30,228.81227111816406,232.1634063461827,228.2653461113998,231.30821865562254,47070900,230.95307268415178,228.41350402832032,-1.5277945140216187
2024-10-31,224.6457061767578,228.5437662121666,224.10871977089283,228.05650301771783,64370100,229.5395965576172,228.31538899739584,-1.8209534484514345
2024-11-01,221.66249084472656,224.08883784550613,219.03726617591775,219.7333456007168,65276700,228.4244428362165,228.14004211425782,-1.327964545952176
2024-11-04,220.76751708984375,221.54315061130296,218.4804011628397,219.75323643771605,44944500,227.20842633928572,227.9922068277995,-0.40375516465243066
2024-11-05,222.19947814941406,222.6966799421733,219.90240829460964,220.55871830266648,28111300,226.07764761788505,227.86227162679037,0.6486285113165291
2024-11-06,221.47354125976562,224.8047989417024,219.95210516998125,221.36415627152132,54561100,224.5604705810547,227.7412857055664,-0.3267050380560743
2024-11-07,226.2069091796875,226.60467969295215,223.31320645932942,223.37286824297072,42137700,223.6811305454799,227.73995971679688,2.137215982097884
2024-11-08,225.93814086914062,227.63048374280507,225.39061415381417,226.1471868576639,38328800,223.27054050990515,227.7207255045573,-0.11881525260282189
2024-11-11,223.22042846679688,224.68381119249955,220.50272420052974,223.98696589218596,42005600,223.06692940848214,227.4382059733073,-1.2028568491752822
2024-11-12,223.22042846679688,224.5743058460154,222.354350392842,223.53899499841924,40398300,223.28949192592077,227.38075256347656,0.0
2024-11-13,224.10643005371094,225.629540269826,221.75705495073464,223.00142703514817,48566200,223.7664794921875,227.3339391072591,0.3969177879460384
2024-11-14,227.19247436523438,227.83954176018094,223.9869707245471,224.0068849307252,44923900,224.4797646658761,227.42678731282552,1.3770440726684319
2024-11-15,223.98695373535156,225.89830725108274,223.26024476090137,225.38064426033654,47923700,224.83882359095983,227.37532755533854,-1.4109272936257633
2024-11-18,226.99337768554688,228.70563485331775,224.15620331601912,224.2358449505769,44633700,224.951176234654,227.593462117513,1.3422317237938408
2024-11-19,227.252197265625,229.123737666772,225.63949596937007,225.95804731142948,36211800,225.13889857700892,227.6849853515625,0.1140207625073053
2024-11-20,227.9689483642578,228.89475383274825,224.8729502483013,227.0331781982001,35169600,225.81725856236048,227.6754374186198,0.31539897402841355
2024-11-21,227.49111938476562,229.1237348668511,224.69377351516385,227.8494991340082,42108300,226.42735726492745,227.66653544108073,-0.2096026598888745
2024-11-22,228.8350372314453,229.6812162999479,227.03318893672346,227.03318893672346,38168300,227.10287257603235,227.75181935628254,0.5907561799837424
2024-11-25,231.821533203125,232.19982717145672,228.70563588373938,230.41789305922475,90152800,227.76416669573103,227.8123519897461,1.3050868467572752
2024-11-26,234.0016632080078,234.50937670519198,232.27945661483375,232.27945661483375,45986200,229.19483947753906,227.86103159586588,0.9404346415794684
2024-11-27,233.87225341796875,234.62884134649127,232.75730092131053,233.41433300973634,33498400,230.1775360107422,227.97401123046876,-0.05530293599838032
2024-11-29,236.26145935058594,236.73929396987336,232.91658663539664,233.75280101667178,28481400,231.4645734514509,228.15436706542968,1.0215858861834626
2024-12-02,238.51126098632812,239.70585504150458,236.0922091638524,236.20171450499868,48137100,232.97061811174666,228.31524709065755,0.9522507995701979
2024-12-03,241.5574951171875,241.66700046466846,237.82437898500294,238.73028547870095,38861000,234.98010035923548,228.5286117553711,1.2771867115465074
2024-12-04,241.91587829589844,243.01093178619982,240.16380790150487,241.7765092325954,44383900,236.84879193987166,228.77447306315105,0.14836351011882076
2024-12-05,241.94573974609375,243.43898620611924,241.03984843814553,242.8914746561807,40033900,238.29510716029577,229.19037882486978,0.012343733038799876
2024-12-06,241.7466278076172,243.52857697582414,240.99005511798387,241.81631992920728,36870600,239.40153067452567,229.60594533284504,-0.08229611262654535
2024-12-09,245.6390380859375,246.12683738886614,240.6615499788263,240.74119161135067,44649200,241.08249991280692,230.123415629069,1.6101197826916103
2024-12-10,246.65444946289062,247.09247084593116,244.23538234840328,245.77840669680953,36914800,242.5672127859933,230.60877126057943,0.4133754084307606
2024-12-11,245.38018798828125,249.67077984834796,245.1512126229246,246.84357055082145,45205800,243.5484880719866,231.0427012125651,-0.5166180773889084
2024-12-12,246.8435821533203,247.62006903646127,244.57383373711528,245.77839247075497,32777500,244.30364336286272,231.64374491373698,0.5963782883355417
2024-12-13,247.0128173828125,248.16758302178013,245.13132757947596,246.70421556592945,33155300,245.03177751813615,232.38931528727213,0.0685597040910979
2024-12-16,249.90969848632812,250.24817919808956,246.53496239648825,246.8734431082497,51694800,246.16948590959822,233.3308888753255,1.172765500272055
2024-12-17,252.33872985839844,252.68716009783537,248.655391740455,248.95404406138837,51356400,247.6826433454241,234.38326263427734,0.9719636279754917
2024-12-18,246.9331817626953,253.13512753347695,246.62457993830327,251.02467749046986,56774100,247.86752101353235,235.2077194213867,-2.1421793232994757
2024-12-19,248.66534423828125,250.86540066585474,245.97750369773615,246.3856613682502,60882300,248.15479169573103,236.1141128540039,0.7014701156082603
2024-12-20,253.34420776367188,253.85190610745477,244.58382522076937,246.9232356335886,147495300,249.2925088065011,237.01868947347006,1.88159051263177
2024-12-23,254.1206817626953,254.49896052911285,252.30886880268173,253.62293295259332,40858800,250.33209446498327,237.9581075032552,0.30648973816198577
2024-12-24,257.0375061035156,257.04744042152294,254.14058909817473,254.3397007808045,23234700,251.76419285365515,239.08534342447916,1.1478106860834503
2024-12-26,257.8537902832031,258.9289447577566,256.4700643478404,257.02754060124687,27237100,252.89906311035156,240.2397888183594,0.31757395722582515
2024-12-27,254.43923950195312,257.53525297634997,251.92063167469624,256.66914450564,42355300,253.19913591657365,241.25088246663412,-1.3242197361147068
2024-12-30,251.06451416015625,252.35866419404098,249.62104554893796,251.09437787562297,35557500,253.78932625906808,242.04661712646484,-1.3263384014205792
2024-12-31,249.29251098632812,252.1396347735265,248.30696287880588,251.30342042234355,39480700,253.87892150878906,242.8901357014974,-0.7057959503977362
2025-01-02,242.75210571289062,247.97846832553566,240.73124671787497,247.80922035937212,55740700,252.36576407296317,243.4154266357422,-2.623586744567785
2025-01-03,242.26429748535156,243.08059762167903,240.80091479245596,242.26429748535156,40244100,250.67199489048548,243.91582997639975,-0.2009491230185234
2025-01-06,243.8969268798828,246.21643825220417,242.10502805254345,243.21003106356198,45045600,248.79476928710938,244.44676259358724,0.6739042489865676
2025-01-07,241.11947631835938,244.44443460073458,240.263347789176,241.88599852058522,40856000,246.4041530064174,244.90104115804036,-1.1387804664268364
2025-01-08,241.6072540283203,242.61271628247306,238.96919157849698,240.83076714912374,37628900,244.57101222446985,245.3267817179362,0.20229710076049567
2025-01-10,235.7836151123047,239.0787097724967,231.95094323601768,238.9293760168756,61710900,242.38802664620536,245.45885111490887,-2.41037419982969
2025-01-13,233.34463500976562,233.61342361918983,228.68571346021633,232.47855694506205,49630700,240.10975864955358,245.43695017496745,-1.034414584481358
2025-01-14,232.22967529296875,235.05688478727922,231.4233246799516,233.69305795736565,39435300,238.60655430385046,245.38219757080077,-0.47781673521236634
2025-01-15,236.79901123046875,237.88411516800545,233.3744970274307,233.5835582088168,39832000,237.82579912458147,245.40011596679688,1.9675934747510393
2025-01-16,227.23226928710938,236.93837057014855,227.00330909981085,236.28135372007077,71759100,235.44513375418526,245.0241495768229,-4.0400261359403995
2025-01-17,228.94454956054688,231.24414674448963,227.4513030577177,231.0749139636463,68488300,233.7058585030692,244.60371805826824,0.7535374613867107
2025-01-21,221.6375732421875,223.40955766052627,218.39225670760806,222.9914505136237,98070400,230.85304696219308,243.92777455647786,-3.191592170411972
2025-01-22,222.8222198486328,223.11090745632038,218.80040121474653,218.80040121474653,64126500,229.0014190673828,243.29032389322916,0.5344971924732489
2025-01-23,222.65301513671875,226.0078374632505,221.29913768199057,223.72815445577547,60234800,227.4740447998047,242.65387013753255,-0.07593709102665658
2025-01-24,221.77694702148438,224.614121166801,220.4131202139208,223.76794215782238,54697900,225.98079790387834,241.85846710205078,-0.3934678875542885
2025-01-27,228.8250732421875,231.10475600574816,222.9715426392062,223.01137104866308,94863400,224.84166390555245,241.26415456136067,3.178024729513629
2025-01-28,237.187255859375,239.1085741517517,229.77080167884077,229.81063008981926,75707600,226.26380484444755,240.99105682373047,3.6543996244401855
2025-01-29,238.28231811523438,238.78006694024197,232.95639961161774,233.06590496072297,45486100,227.59777178083147,240.70568135579427,0.4616868018021192
2025-01-30,236.520263671875,239.70585285329432,236.14198492507634,237.59540286874542,55658300,229.72387041364397,240.35592956542968,-0.7394818286547089
2025-01-31,234.93743896484375,246.07705979363328,232.38896748106293,246.07705979363328,100959800,231.4546160016741,239.8568542480469,-0.6692131500525944
2025-02-03,226.98341369628906,230.78622201033428,224.68381655532258,228.9545099800506,73063300,232.07324436732702,239.01167704264324,-3.385592906605628
2025-02-04,231.75184631347656,232.08036234711574,225.62952690670866,226.2268315478868,45067300,233.49822998046875,238.50563252766926,2.1007846077986114
2025-02-05,231.42332458496094,231.62242106375825,227.24223776986636,227.50106167329415,39620300,233.8694087437221,237.93089853922527,-0.14175581931341608
2025-02-06,232.16995239257812,232.74734282564026,229.39250557129796,230.24863411824003,29925300,233.15265110560827,237.22509002685547,0.32262426829974267
2025-02-07,226.60511779785156,232.94643248808816,226.23677336593994,231.5527419594936,39707200,231.48447963169642,236.3079045613607,-2.3968797587195723
2025-02-10,226.8741912841797,229.80417456619486,226.42572786906877,228.7876615470872,33115600,230.1064692905971,235.30246073404948,0.11874113389096497
2025-02-11,231.82725524902344,234.42836130351915,227.35256634016287,227.4223198813819,53718400,229.6621573311942,234.43490956624348,2.183176471862147
2025-02-12,236.06277465820312,236.15247950770552,229.89386689621963,230.41209906543347,45243300,230.95920889718192,233.82236073811848,1.8270152940516038
2025-02-13,240.70689392089844,241.514131106333,234.7672133917818,236.10264318513748,53614100,232.2385014125279,233.47710673014322,1.967323848251623
2025-02-14,243.7664337158203,244.71319316935814,240.1687356269457,240.4278440984732,40896200,234.0018027169364,233.29290415445965,1.2710644656182213
2025-02-18,243.6368865966797,244.34445851454996,241.01584434943877,243.31796980618805,48822500,235.63993617466517,233.32239685058593,-0.053143953072576355
2025-02-19,244.03550720214844,245.17162160901916,242.33134319523683,243.8262313730556,32204200,238.12999180385046,233.38143717447917,0.16361258388950528
2025-02-20,244.99224853515625,245.93900803040836,243.45748811790233,244.10528213544586,32316900,240.7182856968471,233.4179478963216,0.392050052050541
2025-02-21,244.7132110595703,247.8425098737267,244.3843338177488,245.1118418459535,53197400,242.55913652692522,233.537739054362,-0.11389645070583043
2025-02-24,246.25791931152344,248.01191597096326,243.58704451830639,244.0953010258401,51326400,244.01558576311385,233.69276123046876,0.6312320635509572
2025-02-25,246.19810485839844,249.14802415538517,244.07537403321078,247.1548399621421,48013300,244.800044468471,234.03991088867187,-0.024289352111894758
2025-02-26,239.5408935546875,244.14514449402503,238.3150894487839,243.49736566903925,44433600,244.19639587402344,234.24645284016927,-2.7040059092005797
2025-02-27,236.49131774902344,241.6337368385667,236.25213016109495,238.5941277716784,41153600,243.17560032435827,234.3885075887044,-1.273091938670523
2025-02-28,241.01583862304688,241.26498665715278,229.41550676334808,236.14250368420718,56833400,242.74421909877233,234.52906850179036,1.9131868844441513
2025-03-03,237.21881103515625,243.1983635012748,235.3053560708129,240.96599177281342,47184000,241.63372802734375,234.86195322672526,-1.5754265817481183
2025-03-04,235.1259765625,239.25188262538288,233.88023638606123,236.89992456399492,53798100,240.26412309919084,235.06800079345703,-0.8822379909602107
2025-03-05,234.93663024902344,235.7438674276595,228.44880585950324,234.61771347352882,47227600,238.64679609026228,235.51130269368488,-0.0805297297409524
2025-03-06,234.52801513671875,237.0493918731741,232.36541215599715,233.64104879709757,45170400,236.9796404157366,235.90149586995443,-0.17392567173181162
2025-03-07,238.25527954101562,240.54742919495166,233.95995483623878,234.3087681523361,46273600,236.79598127092635,236.42157135009765,1.5892619063543778
2025-03-10,226.70477294921875,235.35520052510583,223.45588808739058,234.73730306532093,72071200,235.3979034423828,236.58583221435546,-4.847954099505469
2025-03-11,220.08740234375,225.0703629938446,216.7089556312574,223.04728218644934,76137400,232.4081268310547,236.2945765177409,-2.9189374883390795
2025-03-12,216.24057006835938,220.99431909322652,214.17763213362198,219.38980505207962,62547500,229.41123526436942,235.59635365804036,-1.747865727172493
2025-03-13,208.96543884277344,216.1010424274323,207.7097381833997,215.2140760046737,61368300,225.67401559012276,234.61912434895834,-3.364369240834908
2025-03-14,212.76246643066406,213.22089031000854,208.86578742228792,210.53009451028822,60107600,222.50627790178572,233.8271977742513,1.8170600884615862
2025-03-17,213.27072143554688,214.48656508270392,209.25445626243933,212.58307041465437,48073400,219.46952165876115,233.10497385660807,0.23888377184630993
2025-03-18,211.96519470214844,214.4168029665515,210.76928711901598,213.43018643369246,42432400,215.7137952532087,232.6043665568034,-0.6121453168117963
2025-03-19,214.50650024414062,218.01449366985423,213.02157246340184,213.4899719913265,54385400,213.97118486676897,232.0295216878255,1.1989258640142442
2025-03-20,213.37037658691406,216.74882322763474,211.4967785561088,213.2607508466693,48862900,213.01160975864954,231.4277567545573,-0.5296453281991353
2025-03-21,217.5261688232422,218.09421843072647,210.55998434888178,210.83902892918795,94127800,213.1952667236328,230.93963063557942,1.9476894134998757
2025-03-24,219.977783203125,220.7252273230714,217.83511614199446,220.24686734420678,44299500,214.7684587751116,230.71871948242188,1.127043423393781
2025-03-25,222.98748779296875,223.3363011191594,219.32999652191663,220.0176475207108,34493600,216.2291761125837,230.58916269938152,1.3681857076742299
2025-03-26,220.77503967285156,224.25315146564492,219.71865451354498,222.74828771017502,34466100,217.3012215750558,230.22075551350912,-0.9921848719024684
2025-03-27,223.08714294433594,224.22325730600966,219.8083464889556,220.63551973925667,37094800,218.89007132393974,229.7882344563802,1.0472666089927918
2025-03-28,217.15740966796875,223.04727255158852,216.93815819229235,220.91456609374504,39818600,219.2687726702009,229.0032516479492,-2.6580345232386393
2025-03-31,221.37301635742188,224.8511131847691,215.49311362240712,216.27045427307317,65299300,220.41200692313058,228.25680440266927,1.9412677172281345
2025-04-01,222.4293975830078,222.91771798921508,218.15400887457568,219.06091135294477,36412700,221.11246817452567,227.54988810221354,0.4771951175297495
2025-04-02,223.12701416015625,224.4225869866718,220.2667995775576,220.56578026164416,35905900,221.56235831124442,226.85293833414713,0.313635061160511
